User;Text;Date;Label
@dantsus;Iya semakin tidak jelas peran pengawas @ojkindonesia seperti juga bisa kebobolan dana investasi @taspen bertriliun. OJK pengawasannya tidur. Perbankan @KemenBUMN juga kebobolan dana nasabah begitu fantastis. Jargon AKHLAK BUMN dan pakta integritas @KPK_RI hanya tulisan kertas.;2024-05-01 15:00:13+00:00;sangat positif
@dantsus;Bagaimana bank @KemenBUMN @erickthohir @jokowi @ojkindonesia pengawasan OJK sungguh melempem. Apa perlu OJK bubarkan saja ya. Bukti nyata investasi fiktif bertriliun lolos gampang begitu saja dari @taspen @kpk juga perlu gercep direksi investasi dan Dirut periode sebelumnya juga.;2024-05-01 14:55:21+00:00;netral
@Favorsarada;"""ojk ngomong kon seneng aku"" Pd-nya layak diacungi jari tengah";2024-05-01 14:53:51+00:00;netral
@LumbungSaham;PT Bank Pembangunan Daerah Banten Tbk (BEKS) secara resmi telah mengubah nama menjadi PT Bank Pembangunan Daerah Banten (Perseroda) Tbk. Perubahan nama tersebut telah mendapatkan persetujuan RUPS pada 23 Februari 2024, Kemenkumham pada 21 Maret 2024, & OJK pada 28 Maret 2024.;2024-05-01 14:05:00+00:00;netral
@plumbinq;ga kepikiran jgn2 bner mereka deh nyerang non OJK, tpi nyerang list OJK jg banya;2024-05-01 13:56:26+00:00;netral
@plumbinq;ada komunitas galbay gtu emang tujuannya ga bayar terutama yg ga terdaftar ojk sasarannya;2024-05-01 13:51:01+00:00;netral
@blockvestglobal;Hasan Fawzi selaku Anggota Dewan Komisioner & Kepala Eksekutif Pengawas Inovasi Teknologi Sektor Keuangan, Aset Digital dan Aset Kripto, Otoritas Jasa Keuangan (OJK), dan Dr. Ir. Kasan, MM selaku Plt. Kepala Bappepti. #bulanliterasikripto #blockvestglobal #cryptocrash;2024-05-01 13:12:33+00:00;netral
@rajadau88023942;Makin bnyk tabungan asuransi pensiun dikorup. Ojk ga ngawasin gituan ya?;2024-05-01 12:54:13+00:00;netral
@bukanhadee;semoga istiqomah nak;2024-05-01 11:58:29+00:00;netral
@AndiRismayani1;Eduksi keuangan kepada umkm dan nelayan di selenggarakan oleh bank sulselbar dan OJK provinsi Sulawesi Selatan @BRPBAP3_Maros #luhlapor @bppsdm_puslatkp;2024-05-01 11:28:35+00:00;netral
@IsuSoksial;#banturekapisu Nasabah Bank BTN kehilangan uang puluhan milyar di dalam rekening. Sudah diupayakan agak uang kembali dengan lapor ke pihak berwajib dan OJK, tetapi tidak ada penanganan sampai saat ini. Kasus sudah berjalan selama dua tahun.;2024-05-01 11:19:02+00:00;negatif
@Leogurlll23;Plis jangan pake dana, mereka udah ga diawasi OJK soalnyaaaa!! Buruan hapus aplikasi pindahin uangnya;2024-05-01 11:10:48+00:00;netral
@ojkindonesia;Peran Sektor Keuangan Meningkat, Pertumbuhan Ekonomi Lebih Baik;2024-05-01 10:22:30+00:00;positif
@Mfthrrzkk;siap salah kk yg paling maju pola pikirnya;2024-05-01 10:09:22+00:00;negatif
@Mfthrrzkk;hdh hdh sampai keluar konteks akui saja faktor utama yg banyak membuat orang orang pergi merantau tu krn kemiskinan dan ketidak tersediaan lapangan kerja kalo kaya mah liburan namanya;2024-05-01 09:45:19+00:00;positif
@Mfthrrzkk;ndk sadonyo tapi rato rato wkkkk;2024-05-01 09:39:12+00:00;netral
@Mfthrrzkk;kalo kaya mah mending di rumah ongkang kaki;2024-05-01 09:38:38+00:00;netral
@haibundacom;Anak Bukan Investasi & Jangan Jadikan Generasi Sandwich, Ini kata OJK & Pakar;2024-05-01 08:56:37+00:00;netral
@hhyyunnjin;ojk itu organisasi janda kampung kan abang?;2024-05-01 08:55:20+00:00;netral
@mediaindonesia;DALAM waktu sebulan, Otoritas Jasa Keuangan (OJK) mencabut izin operasional empat bank di Indonesia.;2024-05-01 08:50:59+00:00;netral
@bankneocommerce;NEOVAGANZA LIVE BALIK LAGI NEMENIN KAMIS SORE KAMU! Tonton dan ikutin challenge saat live berlangsung, biar kamu bisa dapetin hadiah! Sampai jumpa besok, Neotizen! PT Bank Neo Commerce Tbk berizin & diawasi OJK, serta merupakan bank peserta penjaminan LPS.;2024-05-01 08:33:37+00:00;netral
@JatengPos;OJK Cabut Izin Usaha PT BPR Dananta Kudus - https://jatengpos.co.id/ojk-cabut-izin-usaha-pt-bpr-dananta-kudus/arif/…;2024-05-01 08:24:04+00:00;netral
@JatengPos;OJK Catat Kinerja Perbankan Jateng Tumbuh Positif - https://jatengpos.co.id/ojk-catat-kinerja-perbankan-jateng-tumbuh-positif/arif/…;2024-05-01 08:22:49+00:00;netral
@raflimeriah;Ojk panas nek gak di goyang, seng panas ben tambah kobonggg;2024-05-01 07:42:50+00:00;netral
@lookshinee;bpr, pegadaian, koperasi, atau ke ojk nder;2024-05-01 07:37:12+00:00;netral
@Pengendiemaja;Gais jangan dong pake pinjol ilegal ! kalo beneran butuh cari yang trusted dilindungi OJK. Ini aku rekomendasiin salah satu yng pernah aku pake;2024-05-01 07:30:00+00:00;negatif
@taufik_q;Deputi Direktur Pelaksanaan Edukasi Keuangan OJK Halimatus Sa'diyah memaparkan 42% datang dari kalangan guru, disusul 21% korban PHK, dan 17% dari kalangan ibu rumah tangga. Duh, kenapa ini para guru banyak yg terjerat pinjol ya. Perlu diberi perhatian ini.;2024-05-01 06:42:51+00:00;netral
@BusinesupdateID;OJK Cabut Izin Usaha BPR Dananta Kudus https://businessupdate.id/?p=12236 via @Businessupdate .id;2024-05-01 06:35:08+00:00;netral
@Mfthrrzkk;tapi mereka mereka tetap disepong dan disembah warga bali kok;2024-05-01 06:25:50+00:00;netral
@sebayu_94FM;Kantor Otoritas Jasa Keuangan (OJK) Tegal mengimbau masyarakat agar tidak mudah tergiur dengan investasi ilegal atau bodong. Selain itu jangan sampai masyarakat terjerumus dalam permainan judi online (judol). Informasi selengkapnya https://sebayufm.tegalkota.go.id/ojk-tegal-imbau-masyarakat-tak-mudah-tergiur-investasi-ilegal-dan-judol/… #sebayufm #infotegal;2024-05-01 06:23:18+00:00;negatif
@Mfthrrzkk;maksain tahlilan, atau yasinan pada hari ke 7, 40, 100, dst semua amalan orang yg telah meninggal telah terputus kecuali ilmu yang bermanfaat, amalan jariyah, dan doa anak yg soleh gak perlu minta doa kepada orang yg belum tentu doa nya diterima;2024-05-01 05:32:43+00:00;netral
@kompascom;Pencabutan izin usaha PT BPR Dananta merupakan bagian tindakan pengawasan yang dilakukan OJK untuk terus menjaga dan memperkuat industri perbankan.;2024-05-01 05:32:14+00:00;netral
@toddysolo79;Masa OJK sebagai pengawas perlu di cuci sama netijen juga kaya bea cukai ? Padahal pegawenya makan gaji dari pajak yang dibayar masyarakat.;2024-05-01 05:22:13+00:00;netral
@Mfthrrzkk;oke siap salah, uda emang paling mengerti data;2024-05-01 05:07:18+00:00;negatif
@jgnkasihtauspsp;Aku kak, bayar seikhlasmya aja. Aku udah lolos mt bumn. Kmrn cv ku jg lolos di semua bumn yg aku daftar dna instansi yg aku inginkan kyk bi, ojk, dll;2024-05-01 04:37:07+00:00;netral
@inadewi797976;GA BENER NI APLIKASI DANA, UDAH DI CABUT DARI OJK MASIH AJA BEROPERASI, APLIKASI GAMPANG ERROR, SALDO SERING HILANG, LAPOR KE CS GADA SOLUSI, GADA TANGGUNG JAWAB, KEAMANAN GAMPANG DI RETAS MALAH KITA YANG DI SURUH JGN PENCET LINK SEMBARANGAN, KONTOL;2024-05-01 04:34:09+00:00;positif
@officialinews_;Ada Bank Bangkrut Lagi di RI, OJK Cabut Izin Usahanya;2024-05-01 04:30:09+00:00;netral
@sikum_k25241;Hati-Hati Pinjol Ilegal Cek Legalitasnya Disini! Sobat Polri, jika kamu melakukan pinjaman online pastikan terverifikasi oleh Otoritas Jasa Keuangan (OJK) ya. Cek terlebih dahulu legalitas pinjaman online yang digunakan dengan hubungi website OJK http://ojk.go.id;2024-05-01 04:22:06+00:00;positif
@sokoguruid;DPR RI Minta OJK dan Himbara Tingkatkan Dukungan untuk UMKM di Jateng https://sokoguru.id/ekonomi/dpr-ri-minta-ojk-dan-himbara-tingkatkan-dukungan-untuk-umkm-di-jateng… OJK dan Himbara diminta agar dapat memberikan penekanan antensi dan afirmasi terhadap UMKM dan pertanian agar porsinya lebih besar. #UMKM #DPRRI #OJK #Himbara;2024-05-01 04:00:00+00:00;netral
@Mfthrrzkk;alasan kenapa medan tertinggal dari kota kota lain ya karena banyak masyarakat tolol sok keras begini;2024-05-01 03:56:36+00:00;netral
@angelbingit;G bisa berharap dr ojk.. lembaga yg hidupnya dibiayai lembaga2 keuangan yg dinaunginya;2024-05-01 03:44:23+00:00;netral
@jgnkasihtauspsp;Halo kak, aku bisa. Mungkin ini udah telat. Tp kmrn cv ku tembus ke bumn, bi, ojk, lps. Dan skrg aku jg kerja di bumn pda program odp/mt. Kemarin aku keterima di 2 bumn. Aku bisa bikinin cv / review cv yaa.;2024-05-01 03:32:45+00:00;netral
@logikakalsehat;Tuh liat pertamina, BI, OJK gaji dan tunjangan lebih sultan dari ASN. Kerjanya gitu2 aja;2024-05-01 03:31:15+00:00;netral
@bankneocommerce;Info lengkap mengenai neobank, kunjungi https://bit.ly/neobankproduk PT Bank Neo Commerce Tbk berizin & diawasi OJK, serta merupakan bank peserta penjaminan LPS.;2024-05-01 03:05:01+00:00;netral
@rudidinasty;Padahal MI itu sebelum memutuskan buy atau sell sebuah instrumen investasi (saham, obligasi, crypto dll) harus atas seijin dewan pengawas (Kemenkeu, OJK, dewan direksi dll). Perlu paparan ppt dsb. Lah kok bisa-bisanya beli saham gorengan cap kaki lima?;2024-05-01 02:44:58+00:00;netral
@theiconomic;Otoritas Jasa Keuangan (OJK) mendorong para pegawainya untuk terus memperkuat integritas dan sikap anti korupsi dengan meneladani hidup dan perjuangan R.A. Kartini yang berpekerti luhur, jujur dan anti-korupsi. Selengkapnya;2024-05-01 02:44:30+00:00;netral
@fruityjooniee_;hallo kak, aku izin nanya nanya tentang magang di ojk boleh ga kak ?;2024-05-01 02:30:22+00:00;netral
@Sakii190;Yang kayak gini bs laporn ke OJK Khan? Cm dr OJK nya itu respon gk sih????;2024-05-01 02:27:11+00:00;netral
@apakatakamuaja;Data nya bocor. Cek di ojk ada tunggakan ngg dr yg resmi. Klo ng ada mah biarin aja. https://x.com/skrgdjdbxg/sta/skrgdjdbxg/status/1785492190158016881…;2024-05-01 02:19:27+00:00;netral
@lifeatbtpn;Selamat Hari Buruh! Giat bersinergi untuk membangun negeri, demi masa depan yang #LebihBerarti - PT Bank BTPN Tbk berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK), Bank Indonesia (BI) dan merupakan peserta penjaminan LPS.;2024-05-01 02:08:18+00:00;netral
@Penyair_Berdiri;Selasa 30 April Siang MASSA (nasabah yang uangnya puluhan milyar hilang), karena 2 tahun upaya bersurat ke berbagai pihak, lapor ojk, lapor polisi, semua tidak direspon ! Dengan Terpaksa Demo & Membakar Ban di akses masuk Gedung BTN HARMONI ! kasian https://voi.id/berita/377391/bank-btn-diboikot-massa-bakar-ban-karena-kecewa-banyak-uang-nasabah-hilang…;2024-05-01 00:53:49+00:00;negatif
@machrilmachril1;OJK harus selesaikan masalah perasuransian. Menyelesaikan : 1.Jiwasraraya,2.LPP, 3.Asuransi Swasta yg masih bawa lari Uang nasabah. 4.Implementasi UU &Peraturan2 OJK. 5.Kontak 157 jangan jadi andalan tapi face to face. ⁦ @jokowi ⁩ ⁦ @prabowo ⁩;2024-05-01 00:53:20+00:00;negatif
@ojkindonesia;Selamat Hari Buruh Internasional, 1 Mei 2024. Terima kasih atas kerja keras dan dedikasi dalam membangun negeri. #OJKIndonesia #Keuangan #HariBuruh2024 #Proaktif #Kolaboratif;2024-05-01 00:36:33+00:00;netral
@ojkindonesia;Selamat Hari Buruh Internasional 2024 Sobat OJK, Setiap tanggal 1 Mei diperingati sebagai Hari Buruh Internasional. Momentum ini untuk mengapresiasi peran para buruh dan pekerja di seluruh dunia.;2024-05-01 00:36:32+00:00;netral
@okezonenews;OJK Cabut Izin Usaha BPR Dananta Kudus;2024-05-01 00:35:06+00:00;netral
@bankneocommerce;Untuk semua teman-teman pekerja, terima kasih atas segala kontribusi, dedikasi, semangat, dan kerja keras yang luar biasa. Selamat Hari Buruh 2024! PT Bank Neo Commerce Tbk berizin & diawasi OJK, serta merupakan bank peserta penjaminan LPS. #HariBuruh2024;2024-05-01 00:23:15+00:00;sangat positif
@bukanhadee;beban uner sedang pantau”;2024-04-30 19:37:07+00:00;netral
@xfyfz;Tadi ada teman nelpon mau minjam duit 20jt buat bayar pinjol. Tidak saya kasih. Total ada 3 pinjol. 1 ilegal, tdk terdaftar OJK. Katanya pokok utang 10jtan + bunga + denda jd 20jtan. Saya kasih saran aja, bayar yg legal dulu aja krn ngaruh ke skor kredit, tp duitnya cari sendiri.;2024-04-30 17:26:56+00:00;negatif
@sakilahgita;Gak gagal submit ojk sebenernya client2 gue, tapi sedih aja di last minutes kecolongan;2024-04-30 16:52:39+00:00;netral
@aimsoblue;Gak ditanggepin? Gakpapa. Ditanggepin tapi gak mau ngaku dari pihak mereka? Gakpapa juga. Perbanyak laporan aja biar tetap kerecord kelakuan dc apk apk yang seenaknya itu esp ke ojk sama afpi.;2024-04-30 16:45:35+00:00;netral
@aimsoblue;4. Dc keluar kondar, ngancem, doxing, simpen semua buktinya dan bisa laporin ke email ojk, afpi sama email apk yang bersangkutan. Jangan nanya lagi gimana cara lapornya, ya kalian tinggal jelasin kronologi + kirim bukti-buktinya aja langsung.;2024-04-30 16:42:01+00:00;netral
@rian_blah;Ga dibayr ga sih ojk mah?;2024-04-30 15:58:09+00:00;netral
@bidadaie;yaAllah semoga aku dapat pekerjaan yang lebih baik... kalau bisa bi ojk pertamina pln kemenkeu big 4 hehe aamiin;2024-04-30 15:45:12+00:00;positif
@surabitelur;"Aku gamau si punya cc atau kredit gituu sebisa mungkin aku hindari soalnya takutttt. Hutang dibawa mati :""))) makanya akujuga takut kalau data aku tanpa sepengetahuan aku di ojk ternyata kepake";2024-04-30 15:33:38+00:00;netral
@Mfthrrzkk;sebagian yg miskin di sumbar lah bapindahan ka riau, kepri samo jawa barat nder buktinyo tukang parkir liar di pkanbaru kebanyakan urang awak samo urang ocu makonyo data kemiskinan sumbar saketek;2024-04-30 15:29:49+00:00;netral
@xenadtb;Selalu deg2an tiap mau buka tanggapan ojk;2024-04-30 15:29:24+00:00;netral
Di@n. U.;event laporan pajak badan sama laporan ke OJK kak;2024-04-30 15:20:10+00:00;netral
Di@n. U.;deadline pajak sama OJK wkwkwk;2024-04-30 15:19:59+00:00;netral
@namxcel;Coba ojk aja apa ya tp pengennya kap;2024-04-30 15:16:43+00:00;netral
@PanritaNews;Musrifah Basli Bareng OJK Berbagi Tips Cara Cerdas Mengatur Keuangan Rumah Tangga https://panrita.news/2024/04/30/musrifah-basli-bareng-ojk-berbagi-tips-cara-cerdas-mengatur-keuangan-rumah-tangga/…;2024-04-30 15:16:39+00:00;netral
@POLSEKMMS2022;Sobat Polri, jika kamu melakukan pinjaman online pastikan terverifikasi oleh Otoritas Jasa Keuangan (OJK) ya. Cek terlebih dahulu legalitas pinjaman online yang digunakan dengan hubungi website OJK http://ojk.go.id atau bisa dilihat di tautan http://bit.ly/daftarfintechlendingOJK…;2024-04-30 15:14:32+00:00;positif
@SultraKini_;OJK Sultra Catat Laporan Pinjol Ilegal dan Investasi Ilegal, Kendari Peringkat Teratas http://dlvr.it/T6DH5L;2024-04-30 15:05:12+00:00;netral
@PotonganFilmID;Grgr ini, apa bakal dilimitasi endingnya sama OJK buat dateng rups;2024-04-30 14:49:06+00:00;netral
@syahirularif;OJK itu kerjanya apa?!? Bubarkan sj. Lbh efektif kinerja PPATK. Seharusnya PPATK itu jg kolaborasi dg Kemnterian BUMN;2024-04-30 14:16:31+00:00;netral
@byunmil_;Awkmu ojk pisan lo win;2024-04-30 14:16:31+00:00;netral
@cloudienight_;sumpah kantor kaya kebakaran jenggot gegara mau submit ojk;2024-04-30 14:06:54+00:00;netral
@AlbertSolo2;OJK cabut izin usaha PT BPR Dananta Kudus;2024-04-30 14:02:32+00:00;netral
@Bisniscom;Ada Bank Bangkrut Lagi! Terbaru OJK Cabut Izin Usaha BPR di Kudus;2024-04-30 13:57:04+00:00;netral
@SPlontos99912;Ojk lali;2024-04-30 13:15:38+00:00;netral
@fwairyclo;jareku ojk kakean berharap @sheeshriina;2024-04-30 13:09:39+00:00;netral
@boinayelvoyage;Halo kakk, boleh dm buat nanya2 tentang magang ojk ini g kak?;2024-04-30 13:06:24+00:00;netral
@SyahroniPii;Aplikasi Tunaiku Dari Amar Bank, Pinjaman Legal dan Resmi Terdaftar OJK.. Langsung klik link yang ada untuk mengajukan pinjaman.. https://tunaiku.com/?refcode=SYAH2599&utm_source=DashboardReferral&utm_medium=TwitterSharingRef&utm_campaign=SYAH2599…;2024-04-30 13:06:23+00:00;positif
@Pol_Mojotengah;Cek terlebih dahulu legalitas pinjaman online yang digunakan dengan hubungi website OJK http://ojk.go.id atau bisa dilihat di tautan http://bit.ly/daftarfintechlendingOJK…, dan Kontak OJK di nomor telepon 157, dan chat WA 081 157 157 157.;2024-04-30 13:04:42+00:00;positif
@ojkindonesia;Selengkapnya simak #SiaranPersOJK pada tautan berikut https://ojk.go.id/id/berita-dan-kegiatan/siaran-pers/Pages/Meneladani-Sosok-Kartini-Berintegritas-dan-Anti-Korupsi-Talkshow-Perempuan-Berintegritas,-Keluarga-Berkualitas.aspx…;2024-04-30 12:57:47+00:00;netral
@ojkindonesia;...menyampaikan bahwa kisah perjuangan R.A. Kartini dapat menjadi inspirasi dalam penerapan perilaku berintegritas dan anti-korupsi di masa kini.;2024-04-30 12:57:45+00:00;netral
@dantsus;Nah duit para pangsiunan ASN saja diembat. Fungsi pengawasan dari @ojkindonesia juga sangat lemah. Sama hal kepada manajemen BANK @KemenBUMN manipulasi pembukuan fiktif. Kredit macet NPL laporan slik @ojkindonesia lancar. Pembukuan bisa 7triliun fiktif aneh OJK diam.;2024-04-30 12:33:12+00:00;netral
@Ones707;itu dr OJK, tulisannya. bisa dikulik dr web OJK maybe;2024-04-30 12:32:21+00:00;netral
@Mfthrrzkk;yg komen pada nyemangatin wkwkwkk;2024-04-30 12:27:32+00:00;netral
@dhikasadewa;Diawasi ojk tp tetep gultik, lha waktu diawasi ngapain aja..;2024-04-30 11:56:22+00:00;netral
@updatebalii;Otoritas Jasa Keuangan (OJK) terus menggalakkan upaya untuk memperkuat integritas dan sikap anti-korupsi di kalangan pegawainya dengan mengambil inspirasi dari kehidupan dan perjuangan Raden Ajeng Kartini. #OJK #AntiKorupsi #RAKartini;2024-04-30 11:49:05+00:00;netral
@dantsus;Persoalan contoh debitur hutang ratusan milyar tidak pernah bayar namun direkayasa catat akunting seolah bayar keliru catat dibuku 7triliun sampai sekarang terjadi saldo semu triliun. OJK slik lancar. Masih banyak akun2 kredit macet dilakukan demikian. Baik komersial dan konsumer;2024-04-30 11:48:48+00:00;positif
@dantsus;Transformasi kegagalan. Hanya lihai manajemen bumn lakukan manipulasi catat akunting. Seperti bank @KemenBUMN lakukan catat palsu keuangan. Kredit2 pilihan triliun bisa lebih tidak SOP harusnya NPL macet. Slik @ojkindonesia lancar. OJK diam tak berkutik kenapa? Contoh nih;2024-04-30 11:46:25+00:00;negatif
@Almeera26Q;Hai Kamu, pake kode referralku *'indaghog'* saat daftar Kredivo dan dapetin *diskon langsung s/d Rp500.000!* Yuk cuan bareng-bareng , download Kredivo di sini https://kredivo.onelink.me/1553051199/ub4nve2w… Kredivo berizin dan diawasi OJK!#Sefleksibelitu;2024-04-30 11:22:29+00:00;netral
@RanBetterRan;Bisa tapi sekitar 3th kalo ga salah, kecuali ngurus sndr ke OJK;2024-04-30 11:02:41+00:00;negatif
@na_deeene;Dia gak sebutin nama aplikasinya ya, kak? Sayang banget gabisa dilaporin afpi/ojk. Udah parah banget soalnya;2024-04-30 11:01:00+00:00;netral
@bankneocommerce;Untung pakai Neo Wish, rencana traveling sama bestie bisa lebih mudah diwujudin Komen “UNTUNG” biar ngerasain untung pakai neobank! Info soal Neo WISH, klik https://bit.ly/TabunganNeoWish Bank Neo Commerce Tbk berizin & diawasi OJK, serta merupakan bank peserta penjaminan LPS.;2024-04-30 10:35:20+00:00;netral
@VoliB45156;Kalo ojk cara nya lewat mana kak? Visit ?;2024-04-30 10:21:45+00:00;netral
@mahardikov;Cek slik ojk sekarang udah oke banget ya, ga kaya 2 tahun lalu;2024-04-30 09:52:03+00:00;netral
@libccallpacks;Yang disayang OJK... yang disayang dan dielus-elus OJK...yang tahu-yanh tahu;2024-04-30 09:41:13+00:00;netral
@HumasJatiasih;Jika melakukan pinjol pastikan terverifikasi oleh Otoritas Jasa Keuangan (OJK) ya. Cek terlebih dahulu legalitas pinjaman online yg digunakan dengan hubungi website OJK http://ojk.go.id atau bisa dilihat di tautan http://bit.ly/daftarfintechlendingOJK…, dan tlp 157, WA 081 157 157 157.;2024-04-30 09:32:52+00:00;positif
@Umbieum;Ngomongin skillset, tiap instansi pasti punya skillset masing2 yg lebih menonjol dibanding yg lain. Skillset yg laku keras di pasar bukan cuma skill keuangan seperti di pajak, BPK, OJK, dll. Tapi kembali lagi, K/L tdk semudah itu utk menaikan tukin karena bukan yg pegang uang.;2024-04-30 09:17:27+00:00;netral
@EkbisNTBcom;OJK NTB Dorong UKM Manfaatkan Pasar Modal Sebagai Alternatif Pendanaan https://ekbisntb.com/2024/04/30/ojk-ntb-dorong-ukm-manfaatkan-pasar-modal-sebagai-alternatif-pendanaan… via @EkbisNTB .com;2024-04-30 09:14:56+00:00;netral
@LumbungSaham;Penundaan ini terkait dengan permintaan OJK yang mensyaratkan PYFA untuk menyampaikan perubahan dan/atau tambahan informasi atas rencana transaksi material. #BEI #IDX #RUPS #Saham;2024-04-30 09:12:28+00:00;netral
