User;Text;Date;Label;Cleaned_Text
@berjalankekiri;ojk nggilani dadi lanang;2024-04-16 06:30:00+00:00;netral;ojk nggilani dadi lanang
@bukanhadee;jangan senyum” dlu hor;2024-04-16 06:19:03+00:00;netral;senyum dlu hor
@bukanhadee;mending menang 1-0 trus drpd menang 6-0 sekali - @yahudilokal;2024-04-16 06:17:48+00:00;netral;mending menang trus drpd menang
@jauharalfarez;Selaku penikmat playlist mu , saran ojk diilang i yog;2024-04-16 06:17:02+00:00;netral;penikmat playlist mu saran ojk diilang i yog
@bukanhadee;permulaan yg bagus @halooais;2024-04-16 06:16:45+00:00;positif;permulaan yg bagus
@Media_Asuransi;Sesuai amanat Undang- undang Nomor 4 Tahun 2023 tentang Pengembangan dan Penguatan Sektor Keuangan (UU P2SK) OJK telah menetapkan POJK Nomor 11 Tahun 2023 tentang Pemisahan Unit Syariah Perusahaan Asuransi dan Perusahaan Reasuransi (POJK 11/2023).;2024-04-16 05:49:23+00:00;positif;sesuai amanat undang undang nomor pengembangan penguatan sektor keuangan uu psk ojk menetapkan pojk nomor pemisahan unit syariah perusahaan asuransi perusahaan reasuransi pojk
1400+ TESTI | JOKI TOEFL @SCIENTIFICMEAL;yuk yang butuh toefl terima jadi buat cpns, bumn atau keperluan lainnya bisa ke aku ya. terbukti tembus cpns, bumn, ojk dll ONLY 135K terima jadi! lagi ada diskon juga, bisa dm/wa dulu aja biar aku spill info toefl http://wa.me/6282386122101 #zonauang #zonajajan #jokitoefl;2024-04-16 05:39:42+00:00;netral;yuk butuh toefl terima cpns bumn keperluan ya terbukti tembus cpns bumn ojk dll only k terima diskon dmwa aja biar spill info toefl zonauang zonajajan jokitoefl
1400+ TESTI | JOKI TOEFL @SCIENTIFICMEAL;MAU DAFTAR CPNS BUMN & BELUM ADA TOEFL? Yuk order joki toefl di @scientificmeal , sedia toefl dari prediction sampe TOEFL ITP! ONLY 135K TERIMA JADI, sertif legal, bisa req score & pengerjaan satset. Tembus PT KAI, CPNS, BUMN, OJK, dll info toefl #zonauang #zonajajan;2024-04-16 05:39:21+00:00;netral;daftar cpns bumn toefl yuk order joki toefl sedia toefl prediction sampe toefl itp only k terima sertif legal req score pengerjaan satset tembus pt kai cpns bumn ojk dll info toefl zonauang zonajajan
@jadidafkr;Aman, udah OJK.;2024-04-16 04:47:52+00:00;positif;aman udah ojk
@ojkindonesia;Halo Kak, bila ada konsumen yg dirugikan pinjol illegal dapat melaporkan ke Satgas Pemberantasan Aktivitas Keuangan Ilegal (Satgas PASTI) melalui email satgaspasti@ojk.go.id, kontak OJK telepon 157. Terima kasih.;2024-04-16 04:35:57+00:00;netral;halo kak konsumen yg dirugikan pinjol illegal melaporkan satgas pemberantasan aktivitas keuangan ilegal satgas email satgaspastigoid kontak ojk telepon terima kasih
@ojkindonesia;Halo Kak, jika mengalami permasalahan dg lembaga jasa keuangan yang berizin OJK segera laporkan ke Aplikasi Portal Perlindungan Konsumen (APPK) di https://kontak157.ojk.go.id Info lanjut hub Kontak OJK 157 @kontak157 , email konsumen@ojk.go.id, atau WA 081157157157;2024-04-16 04:34:45+00:00;negatif;halo kak mengalami permasalahan dg lembaga jasa keuangan berizin ojk laporkan aplikasi portal perlindungan konsumen appk info hub kontak ojk email konsumengoid wa
@ojkindonesia;Berbenah Keuangan Pasca Lebaran. Sobat OJK, Libur lebaran telah usai, gimana kondisi keuanganmu pasca lebaran? Agar keuanganmu kembali teratur, yuk berbenah keuangan pasca lebaran. Simak tipsnya di postingan ini. #OJKIndonesia #Keuangan #EdukasiKeuangan #Tips #Lebaran;2024-04-16 04:34:18+00:00;netral;berbenah keuangan pasca lebaran sobat ojk libur lebaran gimana kondisi keuanganmu pasca lebaran keuanganmu teratur yuk berbenah keuangan pasca lebaran simak tipsnya postingan ojkindonesia keuangan edukasikeuangan tip lebaran
@rmol_id;OJK Tetapkan Saham MHKI sebagai Efek Syariah;2024-04-16 03:36:43+00:00;netral;ojk tetapkan saham mhki efek syariah
@cheesecrem;"dia kejebak pinjol yang tanpa ojk kak, aku kasian sama dia, jadi aku pinjemin. dia udah kerja ko sekarang tapi mungkin uangnya belum cair kata dia juga ""kalo aku susah di tagih kerumah aja"" cuma tetep aku gaenakn untuk kerumahnya";2024-04-16 03:25:56+00:00;netral;kejebak pinjol ojk kak kasian pinjemin udah kerja ko uangnya cair kalo susah tagih kerumah aja tetep gaenakn kerumahnya
@singa_fintech;Duit habis buat bagi-bagi THR di kampung ? tanggal gajian masih lama ? sini! sini! #MinSing kasih solusinya! ————————————————— PT Abadi Sejahtera Finansindo telah berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK) 1500066 cs@singa.id #SingaFintech #mudik2024 #Lebaran;2024-04-16 03:15:30+00:00;netral;duit habis bagibagi thr kampung tanggal gajian minsing kasih solusinya pt abadi sejahtera finansindo berizin diawasi otoritas jasa keuangan ojk csid singafintech mudik lebaran
@mrvlsara;Gak paham jg kak, katanya gak bisa lanjut karena masih aktif terdaftar. Mau ngajuin slik ojk soalnya mau ngecek terdaftar di mana -s;2024-04-16 03:08:30+00:00;netral;gak paham jg kak gak aktif terdaftar ngajuin slik ojk ngecek terdaftar s
@dantsus;Jelas omon2. Nyata ada manajemen bank @KemenBUMN @erickthohir lakukan catat palsu akunting tujuan agar kinerja bumn laba dan npl rendah. Debitur hutang ratusan milyar tdk bayar bisa dicatat ada bayar malah 7triliun. Slik @ojkindonesia lancar. OJK juga diam tutup mata. Kejahatan.;2024-04-16 02:53:25+00:00;netral;omon nyata manajemen bank lakukan catat palsu akunting tujuan kinerja bumn laba npl rendah debitur hutang ratusan milyar tdk bayar dicatat bayar triliun slik lancar ojk diam tutup mata kejahatan
@ebmays_;Bukannya kalau mau buka payroll selama ada sirat pengantar dari kantor dan ktp sesuai disdukcapil bisa ya? Dulu permasalahan karna nama ktp ga sesuai sama disdukcapil doang sik. Ga pernah periksa slik ojk;2024-04-16 02:42:16+00:00;negatif;buka payroll sirat pengantar kantor ktp sesuai disdukcapil ya permasalahan karna nama ktp ga sesuai disdukcapil doang sik ga periksa slik ojk
@karirfess;Mau buka rek payroll bank prmt buat kr! tapi katanya ktp terdaftar di invest kayak aj*ib, hmcrdt padahal engga pernah daftar. Help ada yg paham/pernah ngalamin? Web slik ojk unavailable terus;2024-04-16 02:33:43+00:00;netral;buka rek payroll bank prmt kr ktp terdaftar invest kayak ajib hmcrdt engga daftar help yg pahampernah ngalamin web slik ojk unavailable
@worksfess;Mau buka rek payroll bank prmt buat work! tapi katanya ktp terdaftar di invest kayak aj*ib, hmcrdt padahal engga pernah daftar. Help ada yg paham/pernah ngalamin? Web slik ojk unavailable terus;2024-04-16 02:27:32+00:00;netral;buka rek payroll bank prmt work ktp terdaftar invest kayak ajib hmcrdt engga daftar help yg pahampernah ngalamin web slik ojk unavailable
@Media_Asuransi;Otoritas Jasa Keuangan (OJK) melakukan pembubaran atas Dana Pensiun Jasa Tirta II atas dasar permintaan dari pendiri dana pensiun tersebut.;2024-04-16 02:04:36+00:00;netral;otoritas jasa keuangan ojk pembubaran dana pensiun jasa tirta ii dasar permintaan pendiri dana pensiun
@Mirna_ojk;tidur lah;2024-04-16 01:42:35+00:00;netral;tidur
@dotpierces;rugii dong kalo ngga temenan;2024-04-16 00:46:55+00:00;netral;rugii kalo ngga temenan
@dotpierces;kecil aku tuhh;2024-04-16 00:35:32+00:00;netral;tuhh
@dotpierces;pagi buat kamu, yang bukan kamu ngga pagi‍;2024-04-16 00:07:41+00:00;netral;pagi ngga pagi
@afineeea;mocone melu sesek ak, gws syad ojk lali vitamin;2024-04-15 23:11:35+00:00;netral;mocone melu sesek ak gws syad ojk lali vitamin
@kumasia2023;lah perusahaan tsb bisnisnya dah dapet izin resmi dari OJK kan.;2024-04-15 22:49:02+00:00;netral;perusahaan tsb bisnisnya dah dapet izin resmi ojk
@bukanhadee;nasrullo;2024-04-15 19:50:13+00:00;netral;nasrullo
@bukanhadee;iyo di dunia cuma aku;2024-04-15 19:49:21+00:00;netral;iyo dunia
@bukanhadee;yg ngomong aku po;2024-04-15 19:44:38+00:00;netral;yg ngomong po
@bukanhadee;emyu lagi?;2024-04-15 19:34:32+00:00;netral;emyu
@bukanhadee;org mau dibantu komen aja, tunggu dulu napa jing;2024-04-15 17:36:27+00:00;netral;org dibantu komen aja tunggu napa jing
@dotpierces;bobo feyy;2024-04-15 17:36:08+00:00;netral;bobo feyy
@dotpierces;pengennya gitu, tapi gakpunya pacar;2024-04-15 17:35:40+00:00;netral;pengennya gitu gakpunya pacar
@dotpierces;udah jam segini masa makan;2024-04-15 17:35:23+00:00;netral;udah jam segini makan
@dotpierces;main apaa ya feyy??;2024-04-15 17:28:05+00:00;netral;main apaa ya feyy
@dotpierces;kenapaa kenapaa???;2024-04-15 17:25:10+00:00;netral;kenapaa kenapaa
@dotpierces;malem-malem gini enaknya ngapain yah??;2024-04-15 17:24:19+00:00;netral;malemmalem gini enaknya ngapain yah
@dotpierces;belum bisaa bobo, regaa kenapa belum bobo??;2024-04-15 17:15:25+00:00;netral;bisaa bobo regaa bobo
@dotpierces;nyelip ditengah2 akuu samaa abang akuu;2024-04-15 17:11:38+00:00;netral;nyelip ditengah akuu samaa abang akuu
@dotpierces;engjoy jeuu‍;2024-04-15 17:11:13+00:00;netral;engjoy jeuu
@dotpierces;oalahh bilang dongg;2024-04-15 17:08:30+00:00;netral;oalahh bilang dongg
@dotpierces;ayok kemana niehh;2024-04-15 16:58:27+00:00;netral;ayok kemana niehh
@dotpierces;bolehh hyungg sinii;2024-04-15 16:57:51+00:00;netral;bolehh hyungg sinii
@dotpierces;mauu diangkut kemana adekk;2024-04-15 16:57:11+00:00;netral;mauu diangkut kemana adekk
@Syahrul_250;Ojk gelem nder, seleb iki tiwas ketemu ngkok di spill;2024-04-15 16:56:08+00:00;netral;ojk gelem nder seleb iki tiwas ketemu ngkok spill
@bukanhadee;indonesia u-23 vs panitia afc;2024-04-15 16:53:34+00:00;netral;indonesia u v panitia afc
@dotpierces;mauu apa kakk?;2024-04-15 16:53:34+00:00;netral;mauu kakk
@dotpierces;dapet bonus chiki 2 bungkus kakk‍;2024-04-15 16:53:17+00:00;netral;dapet bonus chiki bungkus kakk
@bukanhadee;wasittt eeeee astaghfirullah;2024-04-15 16:50:33+00:00;netral;wasittt eeeee astaghfirullah
@Syahrul_250;Oh iyo, ojk lali cek kontak e ndek get contact yoan, lek wes koyok ngunu mesti onk riwayat e;2024-04-15 16:50:07+00:00;netral;oh iyo ojk lali cek kontak e ndek get contact yoan lek wes koyok ngunu mesti onk riwayat e
@Syahrul_250;Gae pelajaran maneh sam, mosok ark embongan biasane cod sek kenek tipu, COD an ketemu sek, barang ditangan baru tf wayae, selama barang drng ndek tangan ojk tf sek kudune;2024-04-15 16:45:00+00:00;netral;gae pelajaran maneh sam mosok ark embongan biasane cod sek kenek tipu cod an ketemu sek barang ditangan tf wayae barang drng ndek tangan ojk tf sek kudune
@whossannee;asal ojk mbo isi teh sisri atau ga tea jus;2024-04-15 16:38:17+00:00;netral;ojk mbo isi teh sisri ga tea jus
@Ardhikur3;https://kredivo.onelink.me/1553051199/49sijuzi… Berkat Kredivo, aku bisa belanja apa aja dimana aja dan *cicil sampai 24 bulan, limit sampai Rp50 juta dan bunga mulai 0%!* Jangan ditanya lagi keamanannya,Kredivo berizin dan diawasi OJK!#Sefleksibelitu;2024-04-15 16:33:10+00:00;positif;berkat kredivo belanja aja dimana aja cicil limit rp juta bunga keamanannyakredivo berizin diawasi ojksefleksibelitu
@bukanhadee;untung kelahiran 2009;2024-04-15 16:21:31+00:00;netral;untung kelahiran
@bukanhadee;qatar bayar wasit kyk barca;2024-04-15 16:20:22+00:00;netral;qatar bayar wasit kyk barca
@MBriliantara;Layo wes dm en ojk kusuen gaatek ita itu, cangkeman tok ngene rek;2024-04-15 15:26:36+00:00;netral;layo wes dm en ojk kusuen gaatek ita cangkeman tok ngene rek
@AhmadDzulfikarZ;WESLAH YAKK OJK DITERUSNO MARAI UREPMU GK TENANG. JAUHI PARA PEMBULLY ITU. YANG PENTING KAMU SUDAH BERUSAHA. MEREKA YANG GK MAU NERIMA KAMU. JAUHI YAK JAUHI.;2024-04-15 15:11:59+00:00;netral;weslah yakk ojk diterusno marai urepmu gk tenang jauhi pembully berusaha gk nerima jauhi yak jauhi
@Ronsarteins;Dibuat jadi kasino ma OJK, saham notasi khusus bid sama offernya diblur dan harganya bisa jatuh ke 1.;2024-04-15 15:01:39+00:00;netral;kasino ma ojk saham notasi khusus bid offernya diblur harganya jatuh
@meuchain;hari ini 15 april 2024, setidaknya gw akan jomblo sampai 15 oktober 2024 (diawasi dan dipantau oleh OJK);2024-04-15 14:54:28+00:00;negatif;april gw jomblo oktober diawasi dipantau ojk
@ettttttmiaw;masuk kerja lgsg deadline laporan OJK;2024-04-15 14:44:00+00:00;netral;masuk kerja lgsg deadline laporan ojk
@kangnasgor2371;Bukrinya sampai saat ini bisnis itu berkembang bahkan byk yg gabung & berhasil......klu bisnis fiktif kenapa nga ada yg melapor ataw kenapa Ojk nga ambil tindakan.;2024-04-15 14:04:16+00:00;netral;bukrinya bisnis berkembang byk yg gabung berhasilklu bisnis fiktif nga yg melapor ataw ojk nga ambil tindakan
@sokoguruid;Inilah Tips dari OJK untuk Hindari Developer Rumah Bodong Aktif mencari tahu tentang reputasi adalah hal yang harus dilakukan sebelum memilih, namun kamu juga harus mengenali perbedaan developer asli dengan developer bodong. https://sokoguru.id/inspirasi/inilah-tips-dari-ojk-untuk-hindari-developer-rumah-bodong…;2024-04-15 13:27:59+00:00;netral;tip ojk hindari developer rumah bodong aktif mencari reputasi memilih mengenali perbedaan developer asli developer bodong
@dotpierces;angkut dongs kak, gua jadi power ranger pink;2024-04-15 13:16:25+00:00;netral;angkut dong kak gua power ranger pink
@dotpierces;WKWKWK KOK GITUU;2024-04-15 12:52:03+00:00;netral;wkwkwk gituu
@dotpierces;ampun deh kak;2024-04-15 12:51:55+00:00;netral;ampun deh kak
@acimpret;Sbnrnya OJK sdh meluncurkan program Literasi Keuangan yg salah satu fungsinya ya mendidik masyarakat agar melek investasi dan keuangan;2024-04-15 12:49:51+00:00;negatif;sbnrnya ojk sdh meluncurkan program literasi keuangan yg salah fungsinya ya mendidik masyarakat melek investasi keuangan
@dotpierces;malamm;2024-04-15 12:49:02+00:00;netral;malamm
@dotpierces;oh iya.. nanti gua di kick jadi anak;2024-04-15 12:48:52+00:00;netral;oh iya gua kick anak
@dotpierces;WKWKWK TRUST ISSUE KAH;2024-04-15 12:48:16+00:00;netral;wkwkwk trust issue kah
@berkyolacann;AFO, OJK neden yok?;2024-04-15 12:19:42+00:00;netral;afo ojk neden yok
@aksarabelaka_;Rudown sebelum lamaran usahakan sak durunge nang KUA mampir OJK sek;2024-04-15 12:16:17+00:00;netral;rudown lamaran usahakan sak durunge nang kua mampir ojk sek
@patasnonAC;Tetep arus bawah ojk sampe punah;2024-04-15 12:05:39+00:00;netral;tetep arus ojk sampe punah
@worksfess;Work! Guys selain rekrutmen PCS, buat kerja di OJK ini jalur apa aja ya? Sama gajinya bakal umr ga ya kalo jabatannya kek biasa aja;2024-04-15 11:30:51+00:00;netral;work guy rekrutmen pc kerja ojk jalur aja ya gajinya umr ga ya kalo jabatannya kek aja
@dotpierces;main petak umpet bang, lu ngumpet gih;2024-04-15 11:29:21+00:00;netral;main petak umpet bang lu ngumpet gih
@shazamkaboom;Ojk Dekek kulkas, wes onk gajah njerone;2024-04-15 11:22:24+00:00;netral;ojk dekek kulkas wes onk gajah njerone
@rahmdaani;Baru tau ternyata meskipun dana gak diawasi ojk tapi masih diawasi sama bi;2024-04-15 11:03:41+00:00;netral;tau dana gak diawasi ojk diawasi bi
@sweetyschon;kui wong lawas mba, ojk jadi jubir ngunu ah senior iku;2024-04-15 10:25:01+00:00;netral;kui lawas mba ojk jubir ngunu ah senior iku
@AhmadMu82571634;Harus diaudit...oleh BPK atau PPATK atau kejaksaan agung atau OJK...yg penting Hau diaudit...yg selama ini gembar gembor beruntung ratusan triliun...;2024-04-15 10:20:42+00:00;netral;diauditoleh bpk ppatk kejaksaan agung ojkyg hau diaudityg gembar gembor beruntung ratusan triliun
@patasnonAC;Ojk tiru” dyaz yo ben;2024-04-15 10:02:56+00:00;netral;ojk tiru dyaz yo ben
@bukanpamanmu;ETF Bitcoin Hongkong di approve oleh SEC (OJK) sana. Jadi apa itu ETF? dan kenapa heboh sekali? ETF, atau Exchange Traded Fund, adalah jenis reksa dana yang dapat diperdagangkan di bursa efek layaknya saham. Maksudnya? mari kita bedah 2 istilah disini yaitu: Reksa dana:;2024-04-15 09:22:22+00:00;netral;etf bitcoin hongkong approve sec ojk etf heboh etf exchange traded fund jenis reksa dana diperdagangkan bursa efek layaknya saham maksudnya mari bedah istilah reksa dana
@inilahdotcom;Agar tidak semakin banyak bank milik pemerintah daerah yang berguguran, Otoritas Jasa Keuangan (OJK) mematok syarat modal minimum. Di mana, Bank Pemba...;2024-04-15 09:20:12+00:00;negatif;bank milik pemerintah daerah berguguran otoritas jasa keuangan ojk mematok syarat modal minimum bank pemba
@dotpierces;pengen dugem deh‍;2024-04-15 09:10:44+00:00;netral;pengen dugem deh
@rorojojo21;Btul mending nurut kata ojk, klo gabisa bayar berhenti jgn cari lobang baru;2024-04-15 09:02:26+00:00;netral;btul mending nurut ojk klo gabisa bayar berhenti jgn cari lobang
@singa_fintech;Jika sobat singa mendapat chat yang mengatasnamakan singa fintech, Langsung block dan report aja ya! ————————————————— PT Abadi Sejahtera Finansindo telah berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK) 1500066 cs@singa.id #SingaFintech #KreditDigital;2024-04-15 09:00:03+00:00;netral;sobat singa chat mengatasnamakan singa fintech langsung block report aja ya pt abadi sejahtera finansindo berizin diawasi otoritas jasa keuangan ojk csid singafintech kreditdigital
@bukanhadee;ngerti dewe barang e;2024-04-15 08:12:58+00:00;netral;ngerti dewe barang e
@sukoku_;pddikti, putusan MA, linkedIn, slik OJK;2024-04-15 08:11:35+00:00;netral;pddikti putusan ma linkedin slik ojk
@fvxkbtj;"sawah ni kan jalannya kecil, w yang emang lulusan moto gp.g gabisa pelan anj jdi ngebut aja nih ditengah tengah sawah. belom sampe tikungan pala w digeplak bapak ""ojk ngebut ngebut toh, dalan e ws cilik, tibo ga lucu. wes papa ae sng nyetir.""";2024-04-15 08:02:43+00:00;netral;sawah ni jalannya w emang lulusan moto gpg gabisa pelan anj jdi ngebut aja nih ditengah sawah belom sampe tikungan pala w digeplak ojk ngebut ngebut dalan e w cilik tibo ga lucu wes papa ae sng nyetir
@masabersiapp;iya serem lu gatau backgroundnya gmn, kerjanya apa, punya ims atau nggak, punya utang atau ga, namanya diblacklist dari ojk atau ga, pendidikannya sampai mana, patriarki atau ga, misoginis atau ga nikah mah gampang, pelajarin bibit bobot bebet yg susah https://x.com/tanyakanrl/sta/tanyakanrl/status/1779686256823443915…;2024-04-15 07:23:53+00:00;positif;iya serem lu gatau backgroundnya gmn kerjanya ims nggak utang ga namanya diblacklist ojk ga pendidikannya patriarki ga misoginis ga nikah mah gampang pelajarin bibit bobot bebet yg susah
@vocadjie1;"Hmm, it might be dumb, but pernah ada iklan ""Bank XX sdh diawasi oleh ojk"" Some kind like that(?) Jd semoga jawabannya OJK";2024-04-15 07:16:55+00:00;netral;hmm it might be dumb but iklan bank xx sdh diawasi ojk some kind like that jd semoga jawabannya ojk
